intersectional_id,control_id,n_target,n_control,accuracy,f1_score
Asian_Male_Teacher,Asian_Female_Teacher,296,296,0.6030335921627564,0.5962486165047363
Asian_Male_Teacher,Hispanic_Male_Teacher,296,296,0.6748383620689655,0.6733560108245601
Asian_Male_Teacher,Native American_Male_Teacher,296,298,0.651031925774401,0.647228585219326
Asian_Male_Accountant,Asian_Female_Accountant,296,296,0.5705143191116306,0.5614061804797991
Asian_Male_Accountant,Hispanic_Male_Accountant,296,296,0.6719827586206896,0.6672141233838672
Asian_Male_Accountant,Native American_Male_Accountant,296,298,0.6312381282875512,0.6264819467224803
Asian_Male_Cleaner,Asian_Female_Cleaner,298,296,0.6310764903565167,0.6258514721945287
Asian_Male_Cleaner,Hispanic_Male_Cleaner,298,298,0.7165747369959089,0.7146529509348599
Asian_Male_Cleaner,Native American_Male_Cleaner,298,298,0.6596224795441262,0.6540529317246287
Asian_Male_Mechanic,Asian_Female_Mechanic,296,296,0.5592133620689654,0.5510559246281032
Asian_Male_Mechanic,Hispanic_Male_Mechanic,296,296,0.716293729648493,0.7149792417255032
Asian_Male_Mechanic,Native American_Male_Mechanic,296,298,0.6618268347666361,0.6593654852060256
Asian_Male_Cashier,Asian_Female_Cashier,298,296,0.6151912258912917,0.612676891824614
Asian_Male_Cashier,Hispanic_Male_Cashier,298,296,0.7340572033898305,0.7274105961867791
Asian_Male_Cashier,Native American_Male_Cashier,298,296,0.6240859796090655,0.6212419862791124
Asian_Female_CEO,Hispanic_Female_CEO,296,298,0.6949959644874898,0.6860824415076048
Asian_Female_CEO,Native American_Female_CEO,296,296,0.6989739593480097,0.693694950058332
Asian_Female_Doctor,Hispanic_Female_Doctor,296,296,0.7334051724137931,0.729883343633541
Asian_Female_Doctor,Native American_Female_Doctor,296,296,0.6717133620689656,0.6673941836994002
Asian_Female_Lawyer,Hispanic_Female_Lawyer,296,296,0.7112382065625784,0.7085108743175306
Asian_Female_Lawyer,Native American_Female_Lawyer,296,296,0.6616250591411317,0.6592686039529327
Asian_Female_Nurse,Hispanic_Female_Nurse,296,296,0.7023706896551725,0.6971825462433484
Asian_Female_Nurse,Native American_Female_Nurse,296,296,0.6192349137931035,0.6144596153541301
Asian_Female_Teacher,Hispanic_Female_Teacher,296,298,0.6638524620105202,0.6615189908872793
Asian_Female_Teacher,Native American_Female_Teacher,296,298,0.6076033752191701,0.605144518033528
Asian_Female_Accountant,Hispanic_Female_Accountant,296,298,0.661154843658679,0.6581804902324814
Asian_Female_Accountant,Native American_Female_Accountant,296,298,0.6188303623611923,0.6158632977519867
Asian_Female_Cleaner,Hispanic_Female_Cleaner,296,298,0.7086865566409692,0.7036193329077347
Asian_Female_Cleaner,Native American_Female_Cleaner,296,296,0.6359913793103449,0.6239246050501299
Asian_Female_Mechanic,Hispanic_Female_Mechanic,296,298,0.6615091686148451,0.6504996693790936
Asian_Female_Mechanic,Native American_Female_Mechanic,296,298,0.6191490721800118,0.6075472859839248
Asian_Female_Cashier,Hispanic_Female_Cashier,296,296,0.6886105776812965,0.683674007069458
Asian_Female_Cashier,Native American_Female_Cashier,296,298,0.6054436367621274,0.5960338278243051
Hispanic_Male_CEO,Hispanic_Female_CEO,296,298,0.5953030345198668,0.579638869560563
Hispanic_Male_CEO,Native American_Male_CEO,296,298,0.7143108927527761,0.7066662111511393
Hispanic_Male_Doctor,Hispanic_Female_Doctor,298,296,0.6153884789596726,0.5961134289444725
Hispanic_Male_Doctor,Native American_Male_Doctor,298,296,0.6861365794856809,0.6794921458323814
Hispanic_Male_Lawyer,Hispanic_Female_Lawyer,296,296,0.5850352063677604,0.5701296511982594
Hispanic_Male_Lawyer,Native American_Male_Lawyer,296,298,0.6899081312098188,0.6805138935300651
Hispanic_Male_Nurse,Hispanic_Female_Nurse,298,296,0.5528172486849796,0.5429781078148685
Hispanic_Male_Nurse,Native American_Male_Nurse,298,296,0.6992402104032729,0.6942571677426913
Hispanic_Male_Teacher,Hispanic_Female_Teacher,296,298,0.5693691554646405,0.5593155003647713
Hispanic_Male_Teacher,Native American_Male_Teacher,296,298,0.6746713608490347,0.6682355160989438
Hispanic_Male_Accountant,Hispanic_Female_Accountant,296,298,0.575780793395675,0.5703920288195856
Hispanic_Male_Accountant,Native American_Male_Accountant,296,298,0.6712366671537112,0.6636597478674972
Hispanic_Male_Cleaner,Hispanic_Female_Cleaner,298,298,0.6072161747516073,0.5931069526676592
Hispanic_Male_Cleaner,Native American_Male_Cleaner,298,298,0.6919085654912657,0.6878434050473801
Hispanic_Male_Mechanic,Hispanic_Female_Mechanic,296,298,0.63030901821083,0.6235575322310779
Hispanic_Male_Mechanic,Native American_Male_Mechanic,296,298,0.6456686513734657,0.6446090889559798
Hispanic_Male_Cashier,Hispanic_Female_Cashier,296,296,0.5914428580705612,0.5839504901662378
Hispanic_Male_Cashier,Native American_Male_Cashier,296,296,0.6644475986381304,0.6626962772141907
Hispanic_Female_CEO,Native American_Female_CEO,298,296,0.730128115925895,0.7255220604293267
Hispanic_Female_Doctor,Native American_Female_Doctor,296,296,0.6932650862068965,0.688673196032065
Hispanic_Female_Lawyer,Native American_Female_Lawyer,296,296,0.6705818965517241,0.6693733838480687
Hispanic_Female_Nurse,Native American_Female_Nurse,296,296,0.6377155172413793,0.6313133535434422
Hispanic_Female_Teacher,Native American_Female_Teacher,298,298,0.6663802235534775,0.6603281157127571
Hispanic_Female_Accountant,Native American_Female_Accountant,298,298,0.6991114479836352,0.6978486911561589
Hispanic_Female_Cleaner,Native American_Female_Cleaner,298,296,0.679417190239626,0.6740908245104217
Hispanic_Female_Mechanic,Native American_Female_Mechanic,298,298,0.6501963398597311,0.6401509469461235
Hispanic_Female_Cashier,Native American_Female_Cashier,296,298,0.6759040765634132,0.6726031115551111
Native American_Male_CEO,Native American_Female_CEO,298,296,0.6212578738879148,0.612167042941938
Native American_Male_Doctor,Native American_Female_Doctor,296,296,0.6168359726512853,0.6108476305270524
Native American_Male_Lawyer,Native American_Female_Lawyer,298,296,0.5835348480420807,0.5793946688046778
Native American_Male_Nurse,Native American_Female_Nurse,296,296,0.6248922413793103,0.6190447125804808
Native American_Male_Teacher,Native American_Female_Teacher,298,298,0.5955764172998246,0.5935802723619985
Native American_Male_Accountant,Native American_Female_Accountant,298,298,0.562152458879519,0.5498015153040716
Native American_Male_Cleaner,Native American_Female_Cleaner,298,296,0.6121923501526073,0.608239768234465
Native American_Male_Mechanic,Native American_Female_Mechanic,298,298,0.6369283313851549,0.6327855692256449
Native American_Male_Cashier,Native American_Female_Cashier,296,298,0.5836900935125657,0.5822233272790147
