intersectional_id,control_id,n_target_imp,n_control_imp,accuracy_imp,f1_score_imp,n_target_exp,n_control_exp,accuracy_exp,f1_score_exp,accuracy_delta,f1_score_delta
Hispanic_Male_Cashier,Unmarked_Unmarked_Cashier,133,1334,0.8322641841388757,0.5576059441830074,133,1334,0.9098695023943592,0.7260623766140023,0.07760531825548345,0.16845643243099495
Asian_Female_CEO,Unmarked_Unmarked_CEO,133,1333,0.8679402845748095,0.6267538458938843,133,1333,0.8661175902768434,0.6365466406715263,-0.0018226942979661098,0.009792794777642055
Asian_Female_Lawyer,Unmarked_Unmarked_Lawyer,133,1332,0.8543939995811327,0.6283487374302611,133,1332,0.8372036619101628,0.6219156537419273,-0.01719033767096989,-0.0064330836883338405
White_Female_Cleaner,Unmarked_Unmarked_Cleaner,133,1336,0.8569246705657424,0.5893881033877838,133,1336,0.9001491091899727,0.662306706461861,0.04322443862423031,0.07291860307407716
White_Male_CEO,Unmarked_Unmarked_CEO,133,1333,0.8536740642328462,0.6627794237998934,133,1333,0.888980420282771,0.6631992798194244,0.035306356049924825,0.00041985601953098417
Hispanic_Female_Doctor,Unmarked_Unmarked_Doctor,133,1332,0.852493049029776,0.5831565307625788,133,1332,0.8807935882619689,0.7004771049080685,0.02830053923219289,0.11732057414548969
Black_Male_Nurse,Unmarked_Unmarked_Nurse,133,1332,0.8461762466274216,0.6011728147739772,133,1332,0.8561431853749714,0.6292414111808273,0.009966938747549725,0.02806859640685011
Black_Female_Mechanic,Unmarked_Unmarked_Mechanic,133,1333,0.8381606596924962,0.5934677763704074,133,1333,0.8609959770213894,0.6700168981539941,0.022835317328893212,0.07654912178358675
Native American_Male_Cashier,Unmarked_Unmarked_Cashier,133,1334,0.8469208085554168,0.557948129877452,133,1334,0.8958297581247094,0.6665456342130384,0.04890894956929259,0.10859750433558635
Hispanic_Male_CEO,Unmarked_Unmarked_CEO,133,1333,0.8431628536462992,0.5730569962058638,133,1333,0.9126203661017953,0.7009111170573119,0.06945751245549614,0.1278541208514481
Asian_Male_Accountant,Unmarked_Unmarked_Accountant,133,1334,0.8472539040620409,0.6222305046440666,133,1334,0.8897574490926636,0.693861155078698,0.0425035450306227,0.07163065043463146
Asian_Male_CEO,Unmarked_Unmarked_CEO,133,1333,0.8948888877279952,0.7133493718856648,133,1333,0.8621216103793976,0.646352228771718,-0.032767277348597634,-0.06699714311394678
Hispanic_Male_Lawyer,Unmarked_Unmarked_Lawyer,133,1332,0.8104022638453326,0.5592840713533018,133,1332,0.8742520216529481,0.6334607539820303,0.06384975780761548,0.07417668262872845
Asian_Female_Mechanic,Unmarked_Unmarked_Mechanic,133,1333,0.8930338205580531,0.6622428457575411,133,1333,0.9234516103706074,0.7562542157913386,0.030417789812554274,0.09401137003379745
Black_Female_Lawyer,Unmarked_Unmarked_Lawyer,133,1332,0.8188137216540469,0.551405974199109,133,1332,0.8810156869048757,0.643717197983156,0.06220196525082888,0.09231122378404699
White_Female_Accountant,Unmarked_Unmarked_Accountant,133,1334,0.8426115399226444,0.5695999919888668,133,1334,0.8529571779490857,0.5835423100818613,0.010345638026441284,0.01394231809299451
Hispanic_Male_Teacher,Unmarked_Unmarked_Teacher,133,1334,0.8142604493563452,0.5306592084554931,133,1334,0.8844767672413161,0.6587986565638193,0.07021631788497085,0.12813944810832623
Hispanic_Female_Cashier,Unmarked_Unmarked_Cashier,133,1334,0.8599266394313748,0.5426061238020511,133,1334,0.9101219220721216,0.7358122284467571,0.0501952826407468,0.193206104644706
